transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,time_bucket
2384,2025,1900-01-01 12:29:14,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,12,Afternoon
2385,2025,1900-01-01 12:29:14,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,12,Afternoon
2386,2025,1900-01-01 12:29:54,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,12,Afternoon
2387,2025,1900-01-01 12:32:05,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,12,Afternoon
2388,2025,1900-01-01 12:32:17,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,12,Afternoon
2389,2025,1900-01-01 12:34:40,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,12,Afternoon
2390,2025,1900-01-01 12:34:56,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,12,Afternoon
2391,2025,1900-01-01 12:37:52,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,12,Afternoon
2392,2025,1900-01-01 12:37:52,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,12,Afternoon
2393,2025,1900-01-01 12:39:46,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,12,Afternoon
2394,2025,1900-01-01 12:40:16,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,12,Afternoon
2395,2025,1900-01-01 12:41:35,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,12,Afternoon
2396,2025,1900-01-01 12:41:36,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,12,Afternoon
2397,2025,1900-01-01 12:41:55,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,12,Afternoon
2398,2025,1900-01-01 12:42:06,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,12,Afternoon
2399,2025,1900-01-01 12:42:13,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,12,Afternoon
2400,2025,1900-01-01 12:42:34,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,12,Afternoon
2401,2025,1900-01-01 12:42:44,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,12,Afternoon
2402,2025,1900-01-01 12:45:31,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,12,Afternoon
2403,2025,1900-01-01 12:45:31,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,12,Afternoon
2404,2025,1900-01-01 12:45:56,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,12,Afternoon
2405,2025,1900-01-01 12:46:17,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,12,Afternoon
2406,2025,1900-01-01 12:48:53,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,12,Afternoon
2407,2025,1900-01-01 12:49:21,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,12,Afternoon
2408,2025,1900-01-01 12:50:41,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,12,Afternoon
2409,2025,1900-01-01 12:51:08,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,12,Afternoon
2410,2025,1900-01-01 12:51:08,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,12,Afternoon
2411,2025,1900-01-01 12:53:45,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,12,Afternoon
2412,2025,1900-01-01 12:55:54,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,12,Afternoon
2413,2025,1900-01-01 12:56:37,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,12,Afternoon
2414,2025,1900-01-01 12:56:48,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,12,Afternoon
2415,2025,1900-01-01 13:00:31,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,13,Afternoon
2416,2025,1900-01-01 13:04:02,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,13,Afternoon
2417,2025,1900-01-01 13:05:23,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,13,Afternoon
2418,2025,1900-01-01 13:05:52,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,Afternoon
2419,2025,1900-01-01 13:05:52,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,13,Afternoon
2420,2025,1900-01-01 13:07:41,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,13,Afternoon
2421,2025,1900-01-01 13:08:10,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,13,Afternoon
2422,2025,1900-01-01 13:08:10,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,13,Afternoon
2423,2025,1900-01-01 13:08:46,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,13,Afternoon
2424,2025,1900-01-01 13:11:00,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,13,Afternoon
2425,2025,1900-01-01 13:11:35,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,13,Afternoon
2426,2025,1900-01-01 13:11:48,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,13,Afternoon
2427,2025,1900-01-01 13:11:48,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,13,Afternoon
2428,2025,1900-01-01 13:13:55,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,13,Afternoon
2429,2025,1900-01-01 13:13:55,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,13,Afternoon
2430,2025,1900-01-01 13:14:12,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,13,Afternoon
2431,2025,1900-01-01 13:14:16,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,13,Afternoon
2432,2025,1900-01-01 13:16:45,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,Afternoon
2433,2025,1900-01-01 13:17:14,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,13,Afternoon
2434,2025,1900-01-01 13:17:25,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,13,Afternoon
2435,2025,1900-01-01 13:17:45,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,13,Afternoon
2436,2025,1900-01-01 13:17:45,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,13,Afternoon
2437,2025,1900-01-01 13:21:04,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,13,Afternoon
2438,2025,1900-01-01 13:22:07,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,13,Afternoon
2439,2025,1900-01-01 13:22:07,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,13,Afternoon
2440,2025,1900-01-01 13:22:57,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,Afternoon
2441,2025,1900-01-01 13:23:24,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,13,Afternoon
2442,2025,1900-01-01 13:24:46,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,13,Afternoon
2443,2025,1900-01-01 13:29:49,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,13,Afternoon
2444,2025,1900-01-01 13:31:14,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,13,Afternoon
2445,2025,1900-01-01 13:31:28,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,13,Afternoon
2446,2025,1900-01-01 13:32:49,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,Afternoon
2447,2025,1900-01-01 13:33:07,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,Afternoon
2448,2025,1900-01-01 13:34:37,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,13,Afternoon
2449,2025,1900-01-01 13:39:15,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,13,Afternoon
2450,2025,1900-01-01 13:39:31,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,13,Afternoon
2451,2025,1900-01-01 13:41:46,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,13,Afternoon
2452,2025,1900-01-01 13:46:46,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,Afternoon
2453,2025,1900-01-01 13:47:15,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,Afternoon
2454,2025,1900-01-01 13:47:21,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,13,Afternoon
2455,2025,1900-01-01 13:49:25,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,13,Afternoon
2456,2025,1900-01-01 13:49:25,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,13,Afternoon
2457,2025,1900-01-01 13:50:56,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,13,Afternoon
2458,2025,1900-01-01 13:51:49,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,13,Afternoon
2459,2025,1900-01-01 13:51:56,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,13,Afternoon
2460,2025,1900-01-01 13:52:40,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,13,Afternoon
2461,2025,1900-01-01 13:52:40,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,13,Afternoon
2462,2025,1900-01-01 13:53:35,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,13,Afternoon
2463,2025,1900-01-01 13:53:35,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,13,Afternoon
2464,2025,1900-01-01 13:56:12,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,13,Afternoon
2465,2025,1900-01-01 13:56:33,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,13,Afternoon
2466,2025,1900-01-01 13:58:24,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,13,Afternoon
2467,2025,1900-01-01 13:58:31,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,13,Afternoon
2468,2025,1900-01-01 13:58:31,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,13,Afternoon
2469,2025,1900-01-01 13:59:54,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,13,Afternoon
2470,2025,1900-01-01 14:01:14,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,14,Afternoon
2471,2025,1900-01-01 14:01:39,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,14,Afternoon
2472,2025,1900-01-01 14:02:02,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,14,Afternoon
2473,2025,1900-01-01 14:07:48,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,14,Afternoon
2474,2025,1900-01-01 14:09:43,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,14,Afternoon
2475,2025,1900-01-01 14:12:17,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,14,Afternoon
2476,2025,1900-01-01 14:12:36,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,14,Afternoon
2477,2025,1900-01-01 14:13:41,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,14,Afternoon
2478,2025,1900-01-01 14:13:41,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,14,Afternoon
2479,2025,1900-01-01 14:14:57,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,14,Afternoon
2480,2025,1900-01-01 14:14:57,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,14,Afternoon
2481,2025,1900-01-01 14:15:54,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,14,Afternoon
2482,2025,1900-01-01 14:19:19,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,14,Afternoon
2483,2025,1900-01-01 14:19:35,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,14,Afternoon
2484,2025,1900-01-01 14:19:55,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,14,Afternoon
2485,2025,1900-01-01 14:19:55,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,14,Afternoon
2486,2025,1900-01-01 14:20:30,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,14,Afternoon
2487,2025,1900-01-01 14:21:24,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,14,Afternoon
2488,2025,1900-01-01 14:24:57,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,14,Afternoon
2489,2025,1900-01-01 14:26:50,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,14,Afternoon
2490,2025,1900-01-01 14:29:23,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,14,Afternoon
2491,2025,1900-01-01 14:31:58,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,14,Afternoon
2492,2025,1900-01-01 14:32:07,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,14,Afternoon
2493,2025,1900-01-01 14:34:03,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,14,Afternoon
2494,2025,1900-01-01 14:34:03,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,14,Afternoon
2495,2025,1900-01-01 14:34:57,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,14,Afternoon
2496,2025,1900-01-01 14:35:07,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,14,Afternoon
2497,2025,1900-01-01 14:37:08,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,14,Afternoon
2498,2025,1900-01-01 14:37:08,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,14,Afternoon
2499,2025,1900-01-01 14:40:06,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,14,Afternoon
2500,2025,1900-01-01 14:40:13,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,14,Afternoon
2501,2025,1900-01-01 14:41:14,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,14,Afternoon
2502,2025,1900-01-01 14:41:14,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,14,Afternoon
2503,2025,1900-01-01 14:42:50,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,14,Afternoon
2504,2025,1900-01-01 14:44:12,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,14,Afternoon
2505,2025,1900-01-01 14:44:36,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,14,Afternoon
2506,2025,1900-01-01 14:44:41,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,14,Afternoon
2507,2025,1900-01-01 14:45:40,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,14,Afternoon
2508,2025,1900-01-01 14:46:51,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,14,Afternoon
2509,2025,1900-01-01 14:47:00,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,14,Afternoon
2510,2025,1900-01-01 14:48:12,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,14,Afternoon
2511,2025,1900-01-01 14:48:35,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,14,Afternoon
2512,2025,1900-01-01 14:49:25,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,14,Afternoon
2513,2025,1900-01-01 14:49:53,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,14,Afternoon
2514,2025,1900-01-01 14:49:53,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,14,Afternoon
2515,2025,1900-01-01 14:50:37,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,14,Afternoon
2516,2025,1900-01-01 14:51:32,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,14,Afternoon
2517,2025,1900-01-01 14:58:13,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,14,Afternoon
2518,2025,1900-01-01 14:58:40,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,14,Afternoon
2519,2025,1900-01-01 15:01:11,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,15,Afternoon
2520,2025,1900-01-01 15:01:55,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,15,Afternoon
2521,2025,1900-01-01 15:02:00,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,15,Afternoon
2522,2025,1900-01-01 15:05:44,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,15,Afternoon
2523,2025,1900-01-01 15:05:44,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,15,Afternoon
2524,2025,1900-01-01 15:07:20,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,15,Afternoon
2525,2025,1900-01-01 15:10:55,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,15,Afternoon
2526,2025,1900-01-01 15:10:59,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,15,Afternoon
2527,2025,1900-01-01 15:11:33,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,15,Afternoon
2528,2025,1900-01-01 15:16:38,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,15,Afternoon
2529,2025,1900-01-01 15:18:48,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,15,Afternoon
2530,2025,1900-01-01 15:18:48,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,Afternoon
2531,2025,1900-01-01 15:19:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,15,Afternoon
2532,2025,1900-01-01 15:20:40,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,15,Afternoon
2533,2025,1900-01-01 15:21:25,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,15,Afternoon
2534,2025,1900-01-01 15:21:38,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,15,Afternoon
2535,2025,1900-01-01 15:21:39,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,15,Afternoon
2536,2025,1900-01-01 15:21:39,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,15,Afternoon
2537,2025,1900-01-01 15:21:59,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,15,Afternoon
2538,2025,1900-01-01 15:28:40,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,15,Afternoon
2539,2025,1900-01-01 15:28:54,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,15,Afternoon
2540,2025,1900-01-01 15:30:31,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,15,Afternoon
2541,2025,1900-01-01 15:30:50,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,15,Afternoon
2542,2025,1900-01-01 15:30:50,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,15,Afternoon
2543,2025,1900-01-01 15:32:59,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,15,Afternoon
2544,2025,1900-01-01 15:32:59,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,15,Afternoon
2545,2025,1900-01-01 15:33:03,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,15,Afternoon
2546,2025,1900-01-01 15:33:56,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,15,Afternoon
2547,2025,1900-01-01 15:36:26,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,15,Afternoon
2548,2025,1900-01-01 15:37:48,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,15,Afternoon
2549,2025,1900-01-01 15:37:48,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,15,Afternoon
2550,2025,1900-01-01 15:38:14,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,15,Afternoon
2551,2025,1900-01-01 15:38:23,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,15,Afternoon
2552,2025,1900-01-01 15:43:42,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,15,Afternoon
2553,2025,1900-01-01 15:45:52,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,15,Afternoon
2554,2025,1900-01-01 15:45:58,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,15,Afternoon
2555,2025,1900-01-01 15:46:09,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,15,Afternoon
2556,2025,1900-01-01 15:46:09,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,Afternoon
2557,2025,1900-01-01 15:46:45,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,15,Afternoon
2558,2025,1900-01-01 15:46:45,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,15,Afternoon
2559,2025,1900-01-01 15:46:48,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,15,Afternoon
2560,2025,1900-01-01 15:48:02,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,15,Afternoon
2561,2025,1900-01-01 15:48:19,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,15,Afternoon
2562,2025,1900-01-01 15:48:33,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,15,Afternoon
2563,2025,1900-01-01 15:49:30,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,15,Afternoon
2564,2025,1900-01-01 15:50:17,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,15,Afternoon
2565,2025,1900-01-01 15:51:59,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,15,Afternoon
2566,2025,1900-01-01 15:52:46,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,15,Afternoon
2567,2025,1900-01-01 15:52:59,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,15,Afternoon
2568,2025,1900-01-01 15:52:59,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,Afternoon
2569,2025,1900-01-01 15:53:52,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,15,Afternoon
2570,2025,1900-01-01 15:54:25,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,15,Afternoon
2571,2025,1900-01-01 15:54:55,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,15,Afternoon
2572,2025,1900-01-01 15:56:34,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,15,Afternoon
